Region,Agriculture,Mining,Manufacturing,Power,Sewer,Construction,Vehicles,Transportation,Hotels,IT,Finance,Real Estate,Professional,Administrative,Pubic Sector,Education,Health,Entertainment,Membership Orgs,Other Goods,Overseas,Population
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84
10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,21
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
10,30,0,4,0,0,2,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,263
10,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10,10,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69
10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
10,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10
10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14
10,7,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
10,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,191
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,19
10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10,26,171,1,0,0,12,11,8,4,0,0,0,0,0,4,7,0,0,0,1,0,863
10,49,22,0,0,0,4,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,484
10,134,153,20,6,6,19,69,28,9,3,0,0,0,29,20,22,14,5,10,4,0,2504
10,2,0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
10,25,5,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226
10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
